C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_15_403.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_15_403.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_15_403.jpg, -0.7125081, 1, 0, 20.60022
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_15_506.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_15_506.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_15_506.jpg, -0.4647078, 1, 0, 21.57872
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_15_606.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_15_606.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_15_606.jpg, -0.1670433, 1, 0, 22.65284
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_15_707.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_15_707.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_15_707.jpg, 0, 0.702549, 0, 23.46997
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_15_806.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_15_806.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_15_806.jpg, 0, 0.3952065, 0, 23.92809
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_15_908.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_15_908.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_15_908.jpg, 0, 0.09801351, 0, 24.0346
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_010.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_010.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_010.jpg, 0, 0, 0, 23.85841
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_113.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_113.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_113.jpg, 0, 0, 0, 23.67994
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_213.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_213.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_213.jpg, -0.1811628, 0, 0, 23.45304
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_316.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_316.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_316.jpg, -0.4875777, 0, 0, 23.14741
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_418.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_418.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_418.jpg, -0.5102975, 0, 0, 22.78928
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_520.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_520.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_520.jpg, -0.2093489, 0, 0, 22.63727
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_622.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_622.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_622.jpg, 0, 0, 0, 22.46341
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_721.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_721.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_721.jpg, 0, 0, 0, 22.29973
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_824.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_824.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_824.jpg, 0, 0, 0, 22.14359
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_16_926.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_16_926.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_16_926.jpg, 0, 0, 0, 21.99096
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_025.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_025.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_025.jpg, 0, 0, 0, 21.84406
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_127.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_127.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_127.jpg, 0, 0.2628594, 0, 21.84042
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_228.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_228.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_228.jpg, -0.0580578, 0.5677161, 0, 22.21913
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_330.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_330.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_330.jpg, -0.360702, 0.8703603, 0, 22.87241
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_431.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_431.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_431.jpg, -0.3879177, 1, 0, 23.76891
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_531.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_531.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_531.jpg, -0.08297758, 1, 0, 24.82197
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_634.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_634.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_634.jpg, -0.1749075, 0.8156458, 0, 25.98851
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_734.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_734.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_734.jpg, 0, 0.5119274, 0, 26.60658
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_834.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_834.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_834.jpg, -0.0223947, 0.2117734, 0, 26.86853
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_17_937.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_17_937.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_17_937.jpg, -0.3222837, 0, 0, 26.71841
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_038.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_038.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_038.jpg, -0.6061919, 0, 0, 26.31812
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_142.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_142.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_142.jpg, -0.306813, 0, 0, 26.08715
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_242.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_242.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_242.jpg, -0.5689679, 0, 0, 25.85643
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_345.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_345.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_345.jpg, -0.8678721, 0, 0, 25.41403
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_447.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_447.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_447.jpg, -0.8925042, 0, 0, 24.84289
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_552.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_552.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_552.jpg, -0.5934415, 0, 0, 24.68399
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_651.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_651.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_651.jpg, -0.2955375, 0, 0, 24.58616
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_753.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_753.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_753.jpg, 0, 0, 0, 24.41183
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_853.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_853.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_853.jpg, 0, 0, 0, 24.19567
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_18_955.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_18_955.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_18_955.jpg, 0, 0, 0, 24.03042
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_19_056.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_19_056.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_19_056.jpg, 0, 0, 0, 23.86826
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_19_159.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_19_159.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_19_159.jpg, 0, 0, 0, 23.71881
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_19_263.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_19_263.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_19_263.jpg, 0, 0, 0, 23.56354
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_19_365.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_19_365.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_19_365.jpg, 0, 0.2767482, 0, 23.56367
C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\center_2020_10_11_09_10_19_469.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\left_2020_10_11_09_10_19_469.jpg, C:\Users\vikal\Desktop\Self driving car project\car-behavioral-cloning-master\IMG\right_2020_10_11_09_10_19_469.jpg, 0, 0.5711715, 0, 23.93137
